tweet_id,url,created_at,date,author_id,author_username,author_name,author_followers,author_verified,lang,text,retweet_count,reply_count,like_count,quote_count,bookmark_count,view_count,is_reply,conversation_id,source,media,query,product
1931802554545140210,https://x.com/roxom/status/1931802554545140210,2025-06-08T19:56:34+00:00,2025-06-08,1788102434713481216,roxom,Roxom,15326,True,en,"Michael Saylor says, “#Bitcoin will surge to $180,000, crash to $140,000, and people will freak out again.” https://t.co/4zbAtrLebG",66,16,482,0,32,14416,False,1931802554545140210,Twitter Web App,"[{""type"": ""video"", ""url"": ""https://pbs.twimg.com/amplify_video_thumb/1931802362349260800/img/kU9FR-8VEgmGlRY_.jpg"", ""expanded_url"": ""https://x.com/roxom/status/1931802554545140210/video/1"", ""video_url"": ""https://video.twimg.com/amplify_video/1931802362349260800/vid/avc1/960x540/rv0uOD4cThhcHHUa.mp4?tag=21""}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931802545317384678,https://x.com/TheBTCTherapist/status/1931802545317384678,2025-06-08T19:56:32+00:00,2025-06-08,1415064893628297217,TheBTCTherapist,The ₿itcoin Therapist,266907,True,en,🚨THE U.S. NEEDS A BITCOIN RESERVE‼️ https://t.co/pWp2RJoTva,42,66,388,5,5,18965,False,1931802545317384678,Twitter for iPhone,"[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs8kLRJWkAADrnn.jpg"", ""expanded_url"": ""https://x.com/TheBTCTherapist/status/1931802545317384678/photo/1"", ""video_url"": null}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931802527902900530,https://x.com/KDN444/status/1931802527902900530,2025-06-08T19:56:28+00:00,2025-06-08,1487511942889492483,KDN444,KDN,1286,False,en,Bitcoin Weirdos are 🔥. https://t.co/bDLlQMvYok,5,6,42,1,0,2496,False,1931802527902900530,Twitter for Android,"[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs8kKYAakAAgJ2B.jpg"", ""expanded_url"": ""https://x.com/KDN444/status/1931802527902900530/photo/1"", ""video_url"": null}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931802511939440786,https://x.com/solanapoet/status/1931802511939440786,2025-06-08T19:56:24+00:00,2025-06-08,1464400811300212736,solanapoet,degen poet,30655,True,en,"you can’t just have X amount of money &amp; 51% attack bitcoin. you have to have the equivalent in physical mining machines, all humming along to the right tune. the sheer scale of the facilities would require years &amp; years to build. you’d have to dedicate your life to the chance",0,1,14,0,0,624,False,1931802511939440786,Twitter for iPhone,[],bitcoin lang:en -filter:retweets -filter:replies,Latest
1931802388282642912,https://x.com/Vuarnet_/status/1931802388282642912,2025-06-08T19:55:55+00:00,2025-06-08,1885352516910784512,Vuarnet_,Cryptọ Wọọɗyz,12356,True,en,"#Bitcoin • Oct ’23: $27,000 → $73,000 (+170%) • Oct ’24: $63,000 → $109,000 (+73%) • May ’25: $110,000 → ???$ #Bullrun2025 https://t.co/vwcJmngNZO",0,5,3,1,0,154,False,1931802388282642912,Twitter for iPhone,"[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs8kCE3X0AA0KXl.jpg"", ""expanded_url"": ""https://x.com/Bit_Montie/status/1931802388282642912/photo/1"", ""video_url"": null}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931863550974194068,https://x.com/cookiebot_ai/status/1931863550974194068,2025-06-08T23:58:57+00:00,2025-06-08,1267469212949217280,cookiebot_ai,Cookie.AI,305,False,en,"$SOL price at $152 with SMA indicating a stable trend, RSI neutral at 54.99, MACD showing bullish momentum, and FVG levels at Upper: $153.06, Lower: $152.20, suggesting potential upward movement. #bitcoin #btc #cryptocurrency #eth #ethereum #web3 #solana https://t.co/NsrYUWAT2Y",0,0,0,0,0,67,False,1931863550974194068,1888459667384487936bhombzz,"[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs9bqVRXkAAsWiZ.jpg"", ""expanded_url"": ""https://x.com/cookiebot_ai/status/1931863550974194068/photo/1"", ""video_url"": null}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931863343272464552,https://x.com/OjasGambhiraa/status/1931863343272464552,2025-06-08T23:58:07+00:00,2025-06-08,1282311129893670913,OjasGambhiraa,OG .ink,639,False,en,"Day 3 – Tweet Day 3 of farming $YAP with @newton_xyz 🧠 This isn’t just AI hype — it’s real, composable on-chain logic. hVM + Bitcoin Tunnels = the future is coded, not promised. #MagicNewton #KaitoPoints #CryptoAI #Web3 https://t.co/PVZNhLQ0LE",0,1,2,0,0,180,False,1931863343272464552,Twitter for iPhone,"[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs9bd7ZWgAAfvRo.jpg"", ""expanded_url"": ""https://x.com/OjasGambhiraa/status/1931863343272464552/photo/1"", ""video_url"": null}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931863255930323406,https://x.com/alliseeis_W/status/1931863255930323406,2025-06-08T23:57:47+00:00,2025-06-08,811497060079833089,alliseeis_W,alliseeisW,6441,True,en,"🍌📈 $CLSK “banana squeeze” loading… • Inverse cup-&-handle breakout primed • June retest➡️ $15 - handle rim • July thrust ➡️ $25 • Projection ➡️ $40+ as #Bitcoin enters new price-discovery in 2025 • Weekly MACD flips green, RSI crosses 50 = momentum tailwind Bears about to slip on this peel and smash the buyback. 🚀 #CLSK #Miners #CryptoTA",3,3,55,0,3,4724,False,1931863255930323406,Twitter Web App,"[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs9bDA3aEAAP9DE.jpg"", ""expanded_url"": ""https://x.com/alliseeis_W/status/1931863255930323406/photo/1"", ""video_url"": null}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931863175240057269,https://x.com/ChrisCyberBTC/status/1931863175240057269,2025-06-08T23:57:27+00:00,2025-06-08,1831308577585156096,ChrisCyberBTC,ChrisCyber⚡,1820,True,en,"Your audience is your asset. Educate them in Bitcoin, and you both get richer. ⚡ https://t.co/VkvprATNWg",0,6,11,0,0,91,False,1931863175240057269,Twitter for Android,"[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs9bUPLWQAAs6vw.jpg"", ""expanded_url"": ""https://x.com/ThinkCryptoVIP/status/1931863175240057269/photo/1"", ""video_url"": null}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931863100065816698,https://x.com/lborderpulse/status/1931863100065816698,2025-06-08T23:57:09+00:00,2025-06-08,1572613791963320325,lborderpulse,LBOrderPulse,3910,True,en,BTC Liquidation Levels #btc #bitcoin #btcusdt #crypto #cryptocurrency https://t.co/vKshwrI2mp,0,0,9,0,0,481,False,1931863100065816698,Twitter Web App,"[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs9bP5eawAEdYkc.jpg"", ""expanded_url"": ""https://x.com/lborderpulse/status/1931863100065816698/photo/1"", ""video_url"": null}, {""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs9bP5iacAANsVH.jpg"", ""expanded_url"": ""https://x.com/lborderpulse/status/1931863100065816698/photo/1"", ""video_url"": null}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931863005593051611,https://x.com/joaopedronbello/status/1931863005593051611,2025-06-08T23:56:47+00:00,2025-06-08,1184943930040897541,joaopedronbello,João Pedro Bello | Bitflow 🌊🏄‍♂️,3937,True,en,"Nobody wants to be Ethereum anymore. Now, everyone wants to be Bitcoin. Ordinals, Runes, DeFi, on-chain stablecoins… Security, scarcity, and an unstoppable narrative. The standard is back — stronger than ever. $DOG #bitcoin https://t.co/vOrQauICm1",3,2,25,0,1,582,False,1931863005593051611,Twitter Web App,"[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs9ayVCWcAAbnyU.png"", ""expanded_url"": ""https://x.com/joaopedronbello/status/1931863005593051611/photo/1"", ""video_url"": null}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931862977197523301,https://x.com/NavajTasy/status/1931862977197523301,2025-06-08T23:56:40+00:00,2025-06-08,1534935762042511362,NavajTasy,hollyjane.eth 🦇🔊,1846,True,en,"""To the moon""🌛or Where Lambo?"" Forecasts for Bitcoin price development from grok without financial advice 🔎📃 🫴https://t.co/51XK0dHukq [AI Bing, DALL-E 3] https://t.co/TCfeCwp8Cm",2,1,9,0,1,127,False,1931862977197523301,Twitter for Android,"[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs9bI5DXsAAH-P7.jpg"", ""expanded_url"": ""https://x.com/NavajTasy/status/1931862977197523301/photo/1"", ""video_url"": null}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931862968142069941,https://x.com/CryptoAnu_/status/1931862968142069941,2025-06-08T23:56:38+00:00,2025-06-08,1546613469310492673,CryptoAnu_,Crypto.Anu🎰🍌,29617,False,en,🚨 GIVEAWAY EXTENDED! 🚨 I’ve decided to extend the $300 giveaway until next Saturday – more time for everyone to join! 💸 Winner will be picked then 🎉 To enter: ✅ Like 🔁 Retweet 💬 Tag 1 friend in the comments #CryptoGiveaway #Bitcoin #Ethereum #Web3 #Crypto #Airdrop,4,3,5,0,1,458,False,1931862968142069941,Twitter Web App,[],bitcoin lang:en -filter:retweets -filter:replies,Latest
1931862939411362185,https://x.com/coolab2010/status/1931862939411362185,2025-06-08T23:56:31+00:00,2025-06-08,129180101,coolab2010,Ray,96,False,en,"$HYLX HyperSwap AI: An Overview HyperSwap AI is an innovative, AI-powered, and non-custodial cryptocurrency exchange platform designed to facilitate instant digital asset swaps. It distinguishes itself by eliminating the need for sign-ups or Know Your Customer (KYC) verification, streamlining the trading process for users. Core Technology and Features At its heart, HyperSwap AI leverages advanced artificial intelligence to optimize various aspects of cryptocurrency trading. The platform dynamically identifies the most favorable liquidity sources across multiple blockchains, ensuring that users always receive the most competitive exchange rates. This AI-driven approach also plays a crucial role in minimizing slippage, a common issue in decentralized exchanges where the price of an asset changes between the time an order is placed and when it is executed. The platform’s core functionalities include: •AI-Powered Optimization: Utilizes artificial intelligence for real-time decision-making, optimizing price discovery and maximizing trade efficiency. •Non-Custodial Swaps: Users maintain full control over their assets throughout the swapping process, as the platform does not hold user funds. •Instant Digital Asset Swaps: Facilitates rapid exchanges of cryptocurrencies, enhancing user experience and responsiveness. •No Sign-ups or KYC: Offers a privacy-centric approach by removing traditional barriers to entry, allowing for immediate access to trading. •Multi-Blockchain Access: Provides access to the best prices across various blockchains, expanding trading opportunities for users. •Robust and Scalable Infrastructure: Built to handle high volumes of transactions, ensuring reliability and performance. Market Position and Performance As of June 8, 2025, HyperSwap AI (HYLX) holds a market capitalization of approximately $1,541,884, ranking it at #3213 on CoinGecko. The platform has demonstrated significant market activity, with a daily trading volume of $292,238. Notably, HYLX has shown strong price performance, outperforming both the global cryptocurrency market and similar Solana Ecosystem cryptocurrencies with a 200.00% price increase over the last seven days. HYLX tokens are primarily traded on decentralized exchanges, with Meteora being the most active platform for the HYLX/SOL trading pair. The token has experienced an all-time high of $0.002982 and an all-time low of $0.000394, currently trading 48.28% below its peak and 291.52% above its lowest price. Conclusion HyperSwap AI presents itself as a compelling solution in the decentralized finance space, offering an efficient, secure, and user-friendly platform for digital asset swaps. Its reliance on AI for optimizing trading parameters, coupled with its non-custodial and no-KYC approach, positions it as a notable player in the evolving landscape of cryptocurrency exchanges. #HYLX #HyperSwapAI #CryptoExchange #AIpowered #NonCustodial #InstantSwaps #NoKYC #DeFi #Blockchain #Crypto #CryptoNews #BlockchainTechnology #DigitalAssets #CryptoTrading #DeFiNews #Web3 #CryptocurrencyNews #Investing #Bitcoin #Ethereum #Solana #SolanaCommunity #SolanaGems",1,0,3,0,1,130,False,1931862939411362185,Twitter for iPhone,[],bitcoin lang:en -filter:retweets -filter:replies,Latest
1931862849225212336,https://x.com/hathbanger/status/1931862849225212336,2025-06-08T23:56:10+00:00,2025-06-08,28226407,hathbanger,hathbanger,6824,True,en,"🧪 Introducing Alkamist: a new experiment in luck-based token mining, powered by the Alkanes metaprotocol from @oylwallet. No L2s, no sidechains—just pure Bitcoin and real smart contracts. Here’s what makes it special 👇",55,53,317,34,72,141512,False,1931862849225212336,Twitter Web App,[],bitcoin lang:en -filter:retweets -filter:replies,Latest
1931862466960498727,https://x.com/DarikVariks/status/1931862466960498727,2025-06-08T23:54:39+00:00,2025-06-08,1586384255571173376,DarikVariks,Darik Variks,69,False,en,"Native staking for $MOTO, on Bitcoin. This is what we’ve been waiting for. Powered by @opnetbtc 🍊💊 #opnet #OP_NET 🍊💊 $MOTO @opnetbtc @motoswap",17,18,17,0,0,78,False,1931862466960498727,Twitter Web App,[],bitcoin lang:en -filter:retweets -filter:replies,Latest
1931862380436439094,https://x.com/cuixatribe/status/1931862380436439094,2025-06-08T23:54:18+00:00,2025-06-08,1547490244592734208,cuixatribe,"xuis chu | 🍊,💊 |",23,False,en,Yield farming isn’t just for EVM anymore. It’s live on Bitcoin with @opnetbtc. #UnbreakableDONBELLE,0,0,2,0,0,37,False,1931862380436439094,Twitter Web App,[],bitcoin lang:en -filter:retweets -filter:replies,Latest
1931862352254681388,https://x.com/HonkCTO/status/1931862352254681388,2025-06-08T23:54:11+00:00,2025-06-08,1562210640072019968,HonkCTO,Honk🔪,1134,True,en,HONKers will be rewarded 💎👐 #Bitcoin #Crypto #memecoin #Solana https://t.co/kP9s2EhS1u,5,8,21,0,2,296,False,1931862352254681388,Twitter for Android,"[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs9akoKXwAE6V6H.jpg"", ""expanded_url"": ""https://x.com/HonkCTO/status/1931862352254681388/photo/1"", ""video_url"": null}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931862253395226882,https://x.com/alliseeis_W/status/1931862253395226882,2025-06-08T23:53:48+00:00,2025-06-08,811497060079833089,alliseeis_W,alliseeisW,6441,True,en,"📈 Calling the next $MSTR leg: • Breakout targets $450 next week • Retest $550 in June/July as cup-handle rim with 9 to 21 weekly MA golden crossing and weekly MACD flip • Macro cycle path to $1,000+ in 2025 — fueled by Saylor’s endless orange 🟧 and $BTC supply crunch Strap in—this squeeze is just heating up. 🚀 #MSTR #Bitcoin #ShortSqueeze",0,2,9,0,1,1139,False,1931862253395226882,Twitter Web App,"[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs9aeRgbkAAOIMR.jpg"", ""expanded_url"": ""https://x.com/alliseeis_W/status/1931862253395226882/photo/1"", ""video_url"": null}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931862209287598554,https://x.com/henryclara434/status/1931862209287598554,2025-06-08T23:53:37+00:00,2025-06-08,1818972540980887553,henryclara434,Clara Henry,303,False,en,"The biggest adventure you can ever take is to live the life of your dreams,the only limit to our realization of tomorrow will be our doubts of today #bitcoin https://t.co/WSorRnZUaR",0,0,10,0,0,729,False,1931862209287598554,Twitter for Android,"[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs9abYdXwAAvfl-.jpg"", ""expanded_url"": ""https://x.com/henryclara434/status/1931862209287598554/photo/1"", ""video_url"": null}, {""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs9abdIXkAEI9xx.jpg"", ""expanded_url"": ""https://x.com/henryclara434/status/1931862209287598554/photo/1"", ""video_url"": null}, {""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs9abmnXYAA7GUI.jpg"", ""expanded_url"": ""https://x.com/henryclara434/status/1931862209287598554/photo/1"", ""video_url"": null}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931862200253374707,https://x.com/alliseeis_W/status/1931862200253374707,2025-06-08T23:53:35+00:00,2025-06-08,811497060079833089,alliseeis_W,alliseeisW,6441,True,en,"📈 Calling the next $MSTR leg: • Breakout targets $450 next week • Retest $550 in June/July as cup-handle rim with 9 to 21 weekly MA golden crossing and weekly MACD flip • Macro cycle path to $1,000+ in 2025 — fueled by Saylor’s endless orange 🟧 and $BTC supply crunch Strap in—this squeeze is just heating up. 🚀 #MSTR #Bitcoin #ShortSqueeze",0,1,8,0,1,946,False,1931862200253374707,Twitter Web App,"[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs9aX6AacAAn4mu.jpg"", ""expanded_url"": ""https://x.com/alliseeis_W/status/1931862200253374707/photo/1"", ""video_url"": null}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931861866654859473,https://x.com/CryptoSays/status/1931861866654859473,2025-06-08T23:52:15+00:00,2025-06-08,879546046430552064,CryptoSays,Joe Mitoshi 👨🏻‍🚀,94405,True,en,"Told you about this back in November 2024... Now remember this chart next time people get all emotional calling 150K ""Just because that's what Bitcoin did in the past"", some are still waiting for the ""Halving Cycle"". Remember this chart next time people get all emotional calling 15K. Follow the trend, trade the trend, period! 🪐",8,36,87,1,34,17937,False,1931861866654859473,Twitter Web App,"[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs9aFOeXAAAMdbt.jpg"", ""expanded_url"": ""https://x.com/CryptoSays/status/1931861866654859473/photo/1"", ""video_url"": null}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931861692658614656,https://x.com/gigagriff/status/1931861692658614656,2025-06-08T23:51:34+00:00,2025-06-08,485361628,gigagriff,Griff (dcamarkets.com enjoyer),17616,False,en,. $GIGA combines the best aspects of $BTC $DOGE and $XRP A “movement” like bitcoin Memetics and virality of $DOGE “Business” that makes sense to normies like $XRP The Big One🗿,7,5,59,0,1,1640,False,1931861692658614656,Twitter for iPhone,[],bitcoin lang:en -filter:retweets -filter:replies,Latest
1931861667421237623,https://x.com/cryptorebel_SV/status/1931861667421237623,2025-06-08T23:51:28+00:00,2025-06-08,1087674049331834881,cryptorebel_SV,Truth_Machine,9353,False,en,"They want us dead, simply because we supported Satoshi's vision for #Bitcoin #BSV and Satoshi's whitepaper and quotes which describes how the true Bitcoin system works. What is wrong with these psychos. I think they are possessed with devils, its the only logical explanation: https://t.co/v2Mc52uQNU",4,7,41,1,3,5142,False,1931861667421237623,Twitter Web App,"[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs9YpkUXwAElOeL.jpg"", ""expanded_url"": ""https://x.com/cryptorebel_SV/status/1931861667421237623/photo/1"", ""video_url"": null}, {""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs9YvCwXEAAuntD.jpg"", ""expanded_url"": ""https://x.com/cryptorebel_SV/status/1931861667421237623/photo/1"", ""video_url"": null}, {""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs9YxrRXMAAPBva.jpg"", ""expanded_url"": ""https://x.com/cryptorebel_SV/status/1931861667421237623/photo/1"", ""video_url"": null}, {""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs9ZHgzWAAAFye9.png"", ""expanded_url"": ""https://x.com/cryptorebel_SV/status/1931861667421237623/photo/1"", ""video_url"": null}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931861652472844560,https://x.com/Oldhorse8757/status/1931861652472844560,2025-06-08T23:51:24+00:00,2025-06-08,1683570905002409991,Oldhorse8757,Old Horse,685,True,en,Good Morning Mint site: https://t.co/qtzbq0lOcx Geisha Mint - https://t.co/HTbgB55Uwe Telegram: https://t.co/ddil8Yk1HU Mint Geishas - https://t.co/LFsfGVtX67 $TARO token: https://t.co/6dZ99Q9ljT #NFT #NFTs #Crypt #Cryptocurrency #Bitcoin #Ethereum #Shiba #ShibaInu #Bone #Leash #Shibacals #Mantra #NFTCommunity #Shibarium #Hoichi #TARO,0,0,2,0,0,28,False,1931861652472844560,Twitter Web App,"[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs9Z30QXAAERIJs.jpg"", ""expanded_url"": ""https://x.com/ShibaGeishas/status/1931861652472844560/photo/1"", ""video_url"": null}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931924121329508575,https://x.com/gildedpleb/status/1931924121329508575,2025-06-09T03:59:38+00:00,2025-06-09,1605708138866479106,gildedpleb,Gilded Pleb,874,True,en,There was no point making these cars. All that money should have been invested in bitcoin.,0,0,2,0,0,172,False,1931924121329508575,Twitter Web App,[],bitcoin lang:en -filter:retweets -filter:replies,Latest
1931924085405045007,https://x.com/PoisedM1/status/1931924085405045007,2025-06-09T03:59:30+00:00,2025-06-09,1644589248643756033,PoisedM1,poised.sol,5327,True,en,Bitcoin used to be just crypto https://t.co/cJD1UxV5Tz,0,0,2,0,0,136,False,1931924085405045007,Twitter for iPhone,"[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs-StzFXsAAdT9L.jpg"", ""expanded_url"": ""https://x.com/PoisedM1/status/1931924085405045007/photo/1"", ""video_url"": null}, {""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs-StzFW8AA4FQj.jpg"", ""expanded_url"": ""https://x.com/PoisedM1/status/1931924085405045007/photo/1"", ""video_url"": null}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931923936754667878,https://x.com/1kaylanii/status/1931923936754667878,2025-06-09T03:58:54+00:00,2025-06-09,1501872840173395968,1kaylanii,.kayy | (rise up arc) ✦,2200,True,en,"Bitcoin tokens now launch in seconds with RuneShot on @NEARProtocol no gas, no bridges, just smooth DeFi.",0,4,4,1,0,193,False,1931923936754667878,Twitter for iPhone,[],bitcoin lang:en -filter:retweets -filter:replies,Latest
1931923648476037241,https://x.com/Achari_Nimboo/status/1931923648476037241,2025-06-09T03:57:45+00:00,2025-06-09,115048157,Achari_Nimboo,Kru,14726,False,en,Bas uss daulat se thode reliance ke shares aur Bitcoin de dena. 🤭 Link profile me hai 🤣,0,2,4,0,0,216,False,1931923648476037241,Twitter for Android,[],bitcoin lang:en -filter:retweets -filter:replies,Latest
1931923591723200567,https://x.com/kogafighterEX/status/1931923591723200567,2025-06-09T03:57:32+00:00,2025-06-09,1486279338945232904,kogafighterEX,こがぽん,674,False,en,"I was shot all over the ‘ERRAI’ server! My name is ‘kogapon’! Nice to meet you, please, ！！！！！ I made the guild logo M with everyone! @vip_hokage #MaplestoryU #MaplestoryN #NXPC #Bitcoin #CryptoM https://t.co/phC0PV9q9V",0,0,2,0,0,151,False,1931923591723200567,Twitter Web App,"[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs-RrRlaoAAD15E.jpg"", ""expanded_url"": ""https://x.com/kogafighterEX/status/1931923591723200567/photo/1"", ""video_url"": null}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931923561612189944,https://x.com/rohitdotsui/status/1931923561612189944,2025-06-09T03:57:25+00:00,2025-06-09,1750750425605898240,rohitdotsui,rohitxbt,2255,True,en,"“Bitcoin is powerful, but idle. @satlayer changes that.” 1/ Bitcoin is the most secure, trusted, and decentralized asset in crypto. But here’s the issue: most of it just sits idle there. No yield. No utility. No contribution to decentralized ecosystems. 2/ While ETH, SOL, and others are working hard in DeFi, Bitcoin’s capital is mostly passive. Billions in BTC = dormant. What if Bitcoin could work — without compromising its principles? That’s where SatLayer comes in. 3/ SatLayer lets you restake your Bitcoin — native or liquid — to secure decentralized applications while earning rewards (called sats²) 📈 It’s like staking, but designed for BTC and without wrapping or leaving the network. 4/ No bridges. No custodians. No synthetic assets. Just pure BTC doing real work through a system called Bitcoin Validated Services (BVS). 5/ sats² isn’t a token It tracks your early contribution and unlocks ecosystem benefits: Airdrops Governance perks Protocol access Future utility 6/ SatLayer is built on @babylon_chain — a platform that makes Bitcoin programmable without changing Bitcoin itself. BTC remains secure, decentralized, and untouched. But now, it's active and productive 🔥 9/ So what’s the impact? • Bitcoin becomes more than digital gold • It becomes a working part of DeFi infrastructure • And finally, holders get to earn without leaving Bitcoin Restake. Earn sats². Secure Web3. @satlayer @KaitoAI @Cryptowithkhan @Annnkkyyyy @encrypt_wizard Like and comment this post and say gsat 🫶",0,6,6,0,0,158,False,1931923561612189944,Twitter for Android,"[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs-SOUAa4AAImCL.jpg"", ""expanded_url"": ""https://x.com/rohit191811/status/1931923561612189944/photo/1"", ""video_url"": null}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931923459598069886,https://x.com/amirkalantari33/status/1931923459598069886,2025-06-09T03:57:00+00:00,2025-06-09,1378627475618553859,amirkalantari33,AMIR,63,False,en,When charts speak: Bitcoin outperforms gold in every metric. #Bitcoin #Gold #Crypto #DigitalGold https://t.co/MaP1cvanX9,0,0,2,0,0,30,False,1931923459598069886,Twitter for Android,"[{""type"": ""video"", ""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1931923371874299904/pu/img/_kG-k48pW-g-WoEe.jpg"", ""expanded_url"": ""https://x.com/amirkalantari33/status/1931923459598069886/video/1"", ""video_url"": ""https://video.twimg.com/ext_tw_video/1931923371874299904/pu/vid/avc1/1280x720/0JDKdJElJHuR96Z5.mp4?tag=12""}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931923319294468580,https://x.com/domainname/status/1931923319294468580,2025-06-09T03:56:27+00:00,2025-06-09,1349791,domainname,Jack@DN.com,7372,True,en,Bitcoin to the moon https://t.co/M4CdyVwUPH for sale at https://t.co/QC9h1ZxZiS,1,0,13,0,0,846,False,1931923319294468580,Twitter for iPhone,[],bitcoin lang:en -filter:retweets -filter:replies,Latest
1931923256430510187,https://x.com/KuCoinFutures/status/1931923256430510187,2025-06-09T03:56:12+00:00,2025-06-09,1131747226470871040,KuCoinFutures,KuCoin Futures ⚡️,64062,True,en,"🔥Market Highights - June 9 🔹#TRUMP token partners with WLFI, which plans long-term holding. 🔹Trump Media registers up to $12B in new securities via S-3 filing, potentially for #Bitcoin purchases 🔹#BTC rose alongside U.S. stock indexes on Friday, extending gains into a weekend rally. 🔹ETH/BTC remains range-bound. 🔹Swiss government approves law enabling automatic crypto asset info exchange with 74 partners. 🔹U.S. SEC to host “DeFi and the American Spirit” roundtable on June 9. 🔹Apple, X, Airbnb exploring crypto adoption.",4,0,8,0,0,760,False,1931923256430510187,Twitter Web App,"[{""type"": ""photo"", ""url"": ""https://pbs.twimg.com/media/Gs-QZUSbUAA1PUU.jpg"", ""expanded_url"": ""https://x.com/KuCoinFutures/status/1931923256430510187/photo/1"", ""video_url"": null}]",bitcoin lang:en -filter:retweets -filter:replies,Latest
1931923143947411836,https://x.com/VictorB39400/status/1931923143947411836,2025-06-09T03:55:45+00:00,2025-06-09,1859273949973995520,VictorB39400,CryptoInsightPro,732,True,en,"One day, everyone will know about Bhutan and how they quietly build their wealth, buying Bitcoin when no one is paying attention. #Bitcoin #Crypto",0,0,1,0,0,187,False,1931923143947411836,Twitter for Android,[],bitcoin lang:en -filter:retweets -filter:replies,Latest
